s_ra,s_dec,target_name,band_list,t_exptime,gaia_source_id,sep_arcsec,has_gaia,gaia_match_quality,gaia_source_id_str,source_id,mh_xgboost,teff_xgboost,logg_xgboost,in_training_sample
336.56002567149517,-2.7893946575743187,HD212695,6,846.72,2629041948233065216,0.2223745681872338,True,good,2629041948233065216,2629041948233065216,,,,
52.97395905573478,-25.614260454767532,HD21997,7,5926.907,5084963312478488960,0.5545588500397085,True,good,5084963312478488960,5084963312478488960,-0.298,6549.6,3.81,False
75.61435562190026,7.460866807888706,HD32297,7,9192.114,3289902690554574464,0.1884277536911951,True,good,3289902690554574464,3289902690554574464,-0.453,6742.8,3.906,False
81.65254439002113,-22.489947782565203,HD35841,6,1631.906,2958833623399371392,0.0249738341804539,True,good,2958833623399371392,2958833623399371392,0.001,6334.8,4.327,False
2.107886413063969,6.616788416193775,HD377,6,6704.656,2745647973856851712,0.7944411621049359,True,good,2745647973856851712,2745647973856851712,0.064,5817.8,4.397,False
86.82125447581116,-51.06591790134831,HD39060,1,13910.16,4792774797545800832,0.7873786676028702,True,good,4792774797545800832,4792774797545800832,,,,
113.9473295136604,-32.20341706314799,HD61005,7,6256.967,5592237639209047424,0.7017064334941067,True,good,5592237639209047424,5592237639209047424,-0.012,5355.6,4.47,False
134.3970654842217,15.581415054221416,HD76582,7,5987.401,610549499710989440,0.4475704360236315,True,good,610549499710989440,610549499710989440,-0.294,6690.0,3.775,False
147.2616323923897,34.08503878870467,HD84870,7,37725.439,794503773634723072,0.4303371366509042,True,good,794503773634723072,794503773634723072,-0.14,6699.5,3.96,False
164.26187344382367,-68.66726679787949,HD95086,7,8436.801,5231963962676292224,0.292232899471083,True,good,5231963962676292224,5231963962676292224,-0.372,6675.4,4.06,False
23.658031449886987,-15.676382352512563,HD9672,7,2993.76,2451838022871837312,0.6409619476095271,True,good,2451838022871837312,2451838022871837312,-0.524,6642.2,3.869,False
169.49183152623502,-64.04260352039618,HD98363,8,1088.64,5240643988513309952,0.182417788983828,True,good,5240643988513309952,5240643988513309952,-0.352,6498.8,3.874,False
173.27290672436536,-54.32462747272777,HD_100453,5,1602.72,5345011040956367104,0.101611716149281,True,good,5345011040956367104,5345011040956367104,-0.329,5466.5,3.506,False
179.66157093607475,-52.768826525271514,HD_104021,6,332.64,5368481662840656512,0.9011460750298516,True,good,5368481662840656512,5368481662840656512,-0.328,6614.0,3.769,False
180.6563620585274,-69.19233368543233,HD_104600,6,1905.117,5859187277060333184,0.2668401166313322,True,good,5859187277060333184,5859187277060333184,-0.587,6482.7,3.89,False
182.019942651001,-50.76371059506571,HD_105383,6,1481.76,6126469139186679808,0.2326984395006167,True,good,6126469139186679808,6126469139186679808,-0.684,6490.6,3.799,False
182.41116515716203,-58.34971981581669,HD_105613,6,1571.746,6071348491003883136,0.2557107822111581,True,good,6071348491003883136,6071348491003883136,-0.26,6663.7,3.832,False
182.5467448189752,-46.98758378944452,HD_105714_A,6,332.64,6131073928238087040,0.7602319688728685,True,good,6131073928238087040,6131073928238087040,-0.217,6687.3,3.863,False
182.7740536705215,-56.40142385497421,HD_105857,6,1571.787,6072504073402829056,0.2515618910684747,True,good,6072504073402829056,6072504073402829056,-0.39,6544.7,3.914,False
25.62344475810278,-53.74130663287519,HD_10647,6,4775.526,4912580642524184960,0.1158077132961815,True,good,4912580642524184960,4912580642524184960,,,,
183.73450146623333,-47.94858015170662,HD_106473,6,1451.52,6130345536147985024,0.2533633173041362,True,good,6130345536147985024,6130345536147985024,-0.189,6661.6,3.952,False
184.27570053230377,-65.69302308906896,HD_106797,6,1814.398,5860789299912353024,0.2677987963540124,True,good,5860789299912353024,5860789299912353024,-0.514,6653.9,3.72,False
184.47136582997203,-55.97557205075587,HD_106906,6,635.04,6072902994276659200,0.0975237709815428,True,good,6072902994276659200,6072902994276659200,-0.074,6306.6,4.097,False
185.0801998865358,-51.21870515127026,HD_107298,6,332.64,6125788094812375680,0.8770541206687338,True,good,6125788094812375680,6125788094812375680,-0.212,6614.7,3.785,False
188.12250398770303,-49.94293089470038,HD_109111,6,332.64,6127281296018074496,0.6431605148949129,True,good,6127281296018074496,6127281296018074496,-0.22,6657.4,3.894,False
188.49206664866972,-56.5708598162732,HD_109276,6,362.825,6073202027084283392,0.948664100539491,True,good,6073202027084283392,6073202027084283392,-0.288,6434.8,3.906,False
189.67778414973264,-68.76370399699573,HD_109832,6,937.44,5855753399177548416,0.0149067069483802,True,good,5855753399177548416,5855753399177548416,-0.154,6606.7,3.966,False
189.94230768181956,-49.19881726633716,HD_110058,6,544.32,6127782196588876160,0.0785580987393018,True,good,6127782196588876160,6127782196588876160,-0.39,6572.6,3.794,False
190.63133800600775,-47.267092529070155,HD_110444,6,332.64,6128893287446087040,0.7659836770572642,True,good,6128893287446087040,6128893287446087040,-0.087,6502.5,4.156,False
192.45301114518145,-51.39313124284857,HD_111436,6,332.64,6078388560857858816,0.8561025740562574,True,good,6078388560857858816,6078388560857858816,-0.331,6632.1,3.825,False
194.35847102669243,-67.96080226013116,HD_112383,6,1905.117,5857261551179958016,0.2790641467026463,True,good,5857261551179958016,5857261551179958016,-0.422,6591.5,3.85,False
194.541508418238,-54.18581671305627,HD_112532,6,1905.12,6073874172274613248,0.228366375904042,True,good,6073874172274613248,6073874172274613248,-0.45,6465.8,3.812,False
196.2579665398748,-64.4416894357759,HD_113457,6,1814.398,5862028930545927936,0.272489384333304,True,good,5862028930545927936,5862028930545927936,-0.496,6432.8,3.933,False
196.64912726364105,-46.033963212030535,HD_113766,6,544.32,6086467149517306368,0.0445943171964934,True,good,6086467149517306368,6086467149517306368,-0.145,6282.0,3.953,False
197.31715364933285,-60.30842233732973,HD_114082,6,635.04,6055854551117476480,0.0914617340523017,True,good,6055854551117476480,6055854551117476480,-0.071,6389.6,4.234,False
27.7262879421239,-50.20616017695848,HD_11413,6,16692.438,4940552596292014336,0.4448435422088213,True,good,4940552596292014336,4940552596292014336,-0.551,6727.7,3.643,False
198.36428735022665,-45.736527757282325,HD_114788,6,332.64,6088022447375886080,0.8445050891287869,True,good,6088022447375886080,6088022447375886080,-0.259,6577.2,3.836,False
199.8311607638113,-59.47241267396905,HD_115600,6,635.04,6061991269115435136,0.0679957636850114,True,good,6061991269115435136,6061991269115435136,-0.243,6550.4,4.084,False
200.1114002991836,-49.22379849962425,HD_115820,6,1964.626,6083262244920009088,0.2612773494718853,True,good,6083262244920009088,6083262244920009088,-0.367,6625.6,3.959,False
200.63262302742692,-52.168539411752604,HD_116116,6,362.831,6068501851076292864,0.8401570477924928,True,good,6068501851076292864,6068501851076292864,-0.174,6511.1,3.999,False
201.09083589729073,-53.99968127942877,HD_116388,6,362.839,6067344516312101376,0.7087063544022018,True,good,6067344516312101376,6067344516312101376,-0.475,6479.0,3.901,False
201.25234802806537,-43.92254095030293,HD_116553,6,967.668,6088404871264435328,0.200237416823677,True,good,6088404871264435328,6088404871264435328,-0.243,6642.2,3.944,False
201.43587085471876,-47.8191423690062,HD_116649,6,1994.972,6083482838752151808,0.2333636253390109,True,good,6083482838752151808,6083482838752151808,-0.432,6493.0,3.792,False
201.48266991369297,-51.177292621318415,HD_116651,6,362.823,6070094085654316416,0.9839054836324572,True,good,6070094085654316416,6070094085654316416,-0.193,6594.6,3.875,False
202.53709001382444,-58.48463603542229,HD_117214,6,1149.12,5870290798365685248,0.0608119749720863,True,good,5870290798365685248,5870290798365685248,-0.001,6197.8,4.071,False
202.8788275870738,-46.73533104219078,HD_117484,6,1934.668,6084120933444617216,0.1820944153330098,True,good,6084120933444617216,6084120933444617216,-0.448,6469.4,3.844,False
203.16327159217784,-44.45036906335509,HD_117665,6,967.666,6087637068551279360,0.2214927692702464,True,good,6087637068551279360,6087637068551279360,-0.601,6406.9,3.881,False
204.3238415694568,-40.898003270466,HD_118379,6,967.666,6112995173937284736,0.2316506455644847,True,good,6112995173937284736,6112995173937284736,-0.41,6376.1,3.772,False
204.67842102629135,-44.51641218684897,HD_118588,6,967.667,6108418181912503168,0.2235155594034159,True,good,6108418181912503168,6108418181912503168,-0.519,6475.5,3.847,False
205.4733086286811,-43.176851166405726,HD_119067,6,967.667,6111637861196573568,0.2134969603828456,True,good,6111637861196573568,6111637861196573568,-0.239,6645.5,3.889,False
206.23868373821043,-45.22328010715489,HD_119573,6,967.666,6108176804749968640,0.2192362498087757,True,good,6108176804749968640,6108176804749968640,-0.396,6599.5,3.879,False
206.4412094234628,-34.74539479261991,HD_119740,6,302.4,6164261930805373568,0.8482408498578843,True,good,6164261930805373568,6164261930805373568,,,,
207.4768101289359,-50.24009897602297,HD_120326,6,2049.272,6093660880442332928,0.2425723307309936,True,good,6093660880442332928,6093660880442332928,-0.179,6516.8,4.118,False
208.82835089948557,-53.52871091830691,HD_121191,6,5201.209,6065138792911302784,0.4222658859587586,True,good,6065138792911302784,6065138792911302784,-0.233,6634.2,3.907,False
209.42114479440016,-47.00960933439892,HD_121617,6,2540.16,6095178206488363264,0.074693772452676,True,good,6095178206488363264,6095178206488363264,-0.511,6469.4,3.779,False
210.97400132237584,-53.77460436602057,HD_122513,6,2236.867,5896756833463694848,0.2258558021420984,True,good,5896756833463694848,5896756833463694848,-0.246,6603.6,3.932,False
211.17535424105708,-50.071544233938006,HD_122705,6,2049.336,6090684674269292800,0.233852930320248,True,good,6090684674269292800,6090684674269292800,-0.357,6431.7,3.822,False
211.5421507217427,-41.17483099255267,HD_123021,6,967.674,6110115621706655616,0.2188336386032735,True,good,6110115621706655616,6110115621706655616,,,,
215.29789987464383,-41.70704335847684,HD_125541,6,967.674,6103740000452634112,0.1956664711858451,True,good,6103740000452634112,6103740000452634112,,,,
215.4517742250622,-38.68097268401716,HD_125647,6,967.674,6116683004659017984,0.1939389355018043,True,good,6116683004659017984,6116683004659017984,,,,
215.7405625548492,-46.27951828595579,HD_125777,6,453.529,6093237431027231104,0.6668916520348881,True,good,6093237431027231104,6093237431027231104,-0.413,6626.6,3.806,False
216.15394761359988,-47.177882665641,HD_126062,6,967.673,6092860092382069248,0.2218408624435787,True,good,6092860092382069248,6092860092382069248,-0.326,6463.0,3.825,False
216.4470830300531,-60.494635392008526,HD_126116,6,362.88,5878695190318304640,0.5452412639227314,True,good,5878695190318304640,5878695190318304640,,,,
217.11051543800968,-45.87306457516976,HD_126710,6,453.521,6099080472034577664,0.7403080710493632,True,good,6099080472034577664,6099080472034577664,-0.257,6588.9,3.87,False
218.01729707776255,-46.10012422843685,HD_127326,6,453.519,6098288690525428608,0.7590589386386076,True,good,6098288690525428608,6098288690525428608,-0.28,6646.9,3.897,False
218.19421443440183,-43.617812091460856,HD_127466,6,453.523,6099917616999994368,0.7254226049856679,True,good,6099917616999994368,6099917616999994368,-0.11,6163.8,4.289,False
218.63915847366357,-46.304926873129304,HD_127750,6,967.674,6098314112427669760,0.2099381738105786,True,good,6098314112427669760,6098314112427669760,-0.499,6472.4,3.828,False
219.35441046817652,-36.7229123474345,HD_128360,6,423.321,6106767986755151360,0.8165216950080523,True,good,6106767986755151360,6106767986755151360,-0.397,6291.5,3.992,False
221.12887570983264,-39.98917117702947,HD_129590,6,846.72,6102199477284607872,0.020790310087268,True,good,6102199477284607872,6102199477284607872,0.006,5747.9,4.142,False
222.1390128114716,-30.446637997919847,HD_130361,6,393.089,6217754855134160128,0.6861196262852252,True,good,6217754855134160128,6217754855134160128,,,,
223.78332788737785,-41.12049448063266,HD_131488,6,1360.8,6101164531905526528,0.0513044522958375,True,good,6101164531905526528,6101164531905526528,-0.593,6524.7,3.959,False
224.22683677083853,-35.695560176043806,HD_131835,7,1874.88,6202242567124829312,0.0624388529512307,True,good,6202242567124829312,6202242567124829312,-0.446,6584.9,3.763,False
224.34170712556693,-27.320883596583467,HD_131960,6,1844.64,6225298840624107264,0.1880393934183995,True,good,6225298840624107264,6225298840624107264,,,,
224.8078681469113,-37.88137096585314,HD_132238,6,1451.482,6198727978207576448,0.2217699400614905,True,good,6198727978207576448,6198727978207576448,,,,
225.49371535101923,-45.84863021583494,HD_132690,6,1450.988,5906941644021801728,0.2135253019250309,True,good,5906941644021801728,5906941644021801728,-0.433,6632.2,3.793,False
226.04431867420112,-31.937098414352864,HD_133195,6,362.848,6204792540747132544,0.7849043584982033,True,good,6204792540747132544,6204792540747132544,-0.198,6625.0,3.894,False
226.29729246875968,-47.57620375968427,HD_133263,6,332.64,5903588442799783424,0.8022063437707196,True,good,5903588442799783424,5903588442799783424,-0.064,6483.5,4.263,False
226.2430090984169,-37.689220728983656,HD_133319,6,1451.479,6198061605441186176,0.2398457749975801,True,good,6198061605441186176,6198061605441186176,,,,
226.55792862343552,-37.29019597310545,HD_133531,6,483.764,6199574705240285440,0.7031102083495651,True,good,6199574705240285440,6199574705240285440,-0.232,6706.3,3.856,False
226.8120251501485,-29.504675817329662,HD_133803,6,1360.757,6212050520082538880,0.3206773253662482,True,good,6212050520082538880,6212050520082538880,,,,
227.00430346491288,-43.71269542683763,HD_133820,6,1450.844,6003604487219267456,0.2699194835352299,True,good,6003604487219267456,6003604487219267456,-0.418,6587.4,3.923,False
228.52895220261647,-38.152487655002446,HD_134989,6,483.771,6007091279106120448,0.6345904420258165,True,good,6007091279106120448,6007091279106120448,0.043,6350.1,4.28,False
228.88083799005108,-49.2129489909507,HD_135132,6,332.64,5902239097218924032,0.6685784771126597,True,good,5902239097218924032,5902239097218924032,-0.18,6371.0,4.025,False
228.98290241052683,-47.158511208939125,HD_135255,6,332.64,5903800408033822592,0.7963524687070471,True,good,5903800408033822592,5903800408033822592,-0.324,6436.8,3.799,False
229.36484067699115,-43.38396563938988,HD_135583,6,1451.013,6003861291905111936,0.2090186269892824,True,good,6003861291905111936,6003861291905111936,-0.189,6658.5,3.964,False
229.68418078114047,-48.906920642970846,HD_135769,6,332.64,5902614619108980992,0.6425891577625812,True,good,5902614619108980992,5902614619108980992,-0.103,6399.8,3.786,False
229.77914334501256,-42.4379114053082,HD_135878,6,483.759,6003925613336937344,0.7516749089624472,True,good,6003925613336937344,6003925613336937344,-0.38,6381.2,3.796,False
