s_ra,s_dec,target_name,band_list,t_exptime,gaia_source_id,sep_arcsec,has_gaia,gaia_match_quality,gaia_source_id_str
77.1141666666801,-21.025000000000254,1RXS_J050827.3-210130,7,846.72,,,False,good,
262.3361600822039,-50.24833480897934,1RXS_J172919.1-501454,7,967.68,5949369736173100544,0.3169264678386139,True,good,5949369736173100544
211.94950076519436,-39.762022904965654,1swasp_j140747.93-394542.6,7,9215.937,6117085769513415168,0.2696239797517339,True,good,6117085769513415168
79.97204172952902,6.290335663759702,2MASS_J05195327+0617258,7,967.68,3240927075399243648,0.1451262495357336,True,good,3240927075399243648
81.07975416666665,-16.020916666669997,2MASS_J05241914-1601153,7,876.96,2983928735054717696,0.5006988274075832,True,good,2983928735054717696
169.64772789801944,-79.59858521594735,2MASS_J11183572-7935548,7,483.84,5199797745697026560,0.09853439210342724,True,good,5199797745697026560
240.10884169998457,-41.89871110000274,2MASS_J16002612-4153553,6,907.2,5995178826544423040,0.4238523259650866,True,good,5995178826544423040
240.2873048672952,-33.337389042738984,2MASS_J16010896-3320141,6,907.2,6036037331464428800,0.12875665182081122,True,good,6036037331464428800
240.79915020212533,-32.65577669941338,2MASS_J16031181-3239202,6,907.2,6036188926632560256,0.07563888395299549,True,good,6036188926632560256
242.23130640342873,-39.04284517034625,2MASS_J16085553-3902339,6,907.2,5997457736191421440,0.08832045697804214,True,good,5997457736191421440
244.17493329997976,-36.84600830000342,2MASS_J16164198-3650456,6,907.2,6021710385718856192,0.21085271730202815,True,good,6021710385718856192
245.86699999997623,-40.26023890000427,2MASS_J16232807-4015368,6,907.2,5993917892878779008,0.06786067489454206,True,good,5993917892878779008
287.61758771411894,-23.33039660306178,2MASS_J19102820-2319486,7,846.72,4080460377082576128,0.2298747842546172,True,good,4080460377082576128
308.4069628054709,-25.94821771408801,2MASS_J20333759-2556521,7,1692.366,6800238044930953600,0.3187150685480777,True,good,6800238044930953600
23.657896808874316,-15.676374472383907,49_Cet,6,2842.56,2451838022871837312,0.17368574236596518,True,good,2451838022871837312
23.65808617243877,-15.676384930992,49_Ceti,7,10401.708,2451838022871837312,0.8308599861421136,True,good,2451838022871837312
23.658004284202757,-15.67638126845418,49cet,7,665.28,2451838022871837312,0.5467225416277882,True,good,2451838022871837312
23.65792516002457,-15.67637622717388,49ceti,8,20721.886,2451838022871837312,0.27201110615545127,True,good,2451838022871837312
69.40076501497607,-2.4738503110951036,51_Eri,6,1028.16,3205095125321700480,0.0851157299887985,True,good,3205095125321700480
199.5965193795544,-18.31571495227733,61_Vir,7,10963.288,,,False,good,
94.80394445452606,-58.05410457528229,AB_pic,6,514.08,5495052596695570816,0.04652811003291357,True,good,5495052596695570816
123.8470069053098,-38.98976215486709,ASASSN-21qj,7,5152.891,5539970601632026752,0.06950191776409785,True,good,5539970601632026752
250.75525792611776,-17.90791909316339,ASAS_J164301-1754.4,7,876.96,4131758504393326592,0.1635720988946253,True,good,4131758504393326592
311.2906708333333,-31.342135833333337,AU Mic,6,6495.552,,,False,good,
311.29132229400176,-31.342627050988856,AU_Mic,9,6319.212,6794047652729201024,0.6271283157888402,True,good,6794047652729201024
55.879808959881586,22.158102286455115,BD+21_508,6,254.005,64380636350910464,0.2613858347872567,True,good,64380636350910464
56.29128708756029,21.704314816251458,BD+21_516,6,254.005,63592767549850112,0.23481309643237339,True,good,63592767549850112
60.221398611303414,23.19374766497444,BD+22_617C,6,254.008,65482175204949248,0.09081784809329783,True,good,65482175204949248
51.9252899128184,23.803434387762287,BD+23_455,6,254.008,68711956249760768,0.26032493850109956,True,good,68711956249760768
54.97391961993685,26.71675277291207,BD+26_592,6,254.007,70992682666702848,0.19698647666769745,True,good,70992682666702848
36.86906710176241,30.975928764404756,BD+30_397B,7,1874.878,,,False,good,
23.8085383337831,-7.214597763057959,Barta_161_12,7,876.96,2477870708709917568,0.4363506211472131,True,good,2477870708709917568
86.8204695823006,-51.066617842808185,BetaPic_bottom,7,3779.708,,,False,good,
86.82113291532605,-51.06589450944063,BetaPic_ctr,7,3779.708,4792774797545800832,0.9001383858491823,True,good,4792774797545800832
86.8217958314888,-51.06517062048762,BetaPic_top,7,3779.708,,,False,good,
86.82122228139703,-51.06600331679675,Beta_Pic,3,8104.127,4792774797545800832,0.47938794625438147,True,good,4792774797545800832
75.19673421770042,-57.256705940995765,CD-57_1054,7,2052.844,4764027962957023104,0.18517399933723638,True,good,4764027962957023104
195.5558017091182,-76.63278094628892,CM_Cha,7,1814.4,5789239989411572608,0.13046485200723706,True,good,5789239989411572608
340.7053687105806,-71.70615642206936,CP-72_2713,6,3810.189,6382640367603744128,0.19631348788602793,True,good,6382640367603744128
130.6119154800483,-78.9631361378142,EK_Cha,7,514.08,5209037736474704512,0.27388132742581617,True,good,5209037736474704512
53.75904163865584,23.70956126185156,EPIC_211046195,7,1270.08,68012529415816832,0.2653331993789102,True,good,68012529415816832
130.82656335505175,-79.08822440258982,ET_Cha,7,54.432,5209024366240981632,0.21789433807941738,True,good,5209024366240981632
53.22806815130576,-9.458205292922717,Epsilon_Eridani,6,3806.496,5164707970261890560,0.810985167005025,True,good,5164707970261890560
344.4143757416034,-29.62290486140328,Fomalhaut,6,4444.576,,,False,good,
344.411808833862,-29.61755713817472,Fomalhaut_Apocenter,6,7399.013,,,False,good,
344.4174956398363,-29.628660589021724,Fomalhaut_Pericenter,6,7399.012,,,False,good,
352.1971208333333,5.247516666666667,G29-38,7,6955.2,,,False,good,
4.280458160557414,40.94873412359358,GJ14,6,5607.403,,,False,good,
77.96583430660628,-45.04753010348555,GJ_191,6,60464.065,,,False,good,
6.959912825227786,-32.552091421933405,GJ_2006A,7,876.96,2315841869173294080,0.4746754476029674,True,good,2315841869173294080
6.960043190973526,-32.55678336110836,GJ_2006B,7,876.96,,,False,good,
111.85496549112013,5.20727767520902,GJ_273,6,85693.019,3139847906306412160,0.3271295670377885,True,good,3139847906306412160
17.85693537474402,15.438700447585544,GJ_3076,7,1088.64,2783378162041480832,0.7393085526413699,True,good,2783378162041480832
229.8552916358109,-7.722781494270307,GJ_581,6,35931.836,,,False,good,
213.90151991358505,1.288440540983692,GK_Vir,6,2540.147,3666166938357148672,0.034897241529856536,True,good,3666166938357148672
70.73609077320178,18.952184269356017,GL_176,6,16791.217,,,False,good,
90.0162233538992,2.706346809982896,GL_3379,6,17862.368,3316364602541746048,0.8933036441424759,True,good,3316364602541746048
218.56807176993803,-12.516357112001293,GL_555,6,12140.918,,,False,good,
332.4241566743314,-4.640855653709925,GL_849,6,14653.514,,,False,good,
273.59201903806274,-32.76968017220466,GSC_07396-00759,7,876.96,4045698732855626624,0.1536813481529878,True,good,4045698732855626624
262.3361595013421,-50.24833331667466,GSC_08350-01924,7,967.68,5949369736173100544,0.3114020972634956,True,good,5949369736173100544
260.23374996663455,-26.058811672845103,Gaia_DR2_4108404224585712768,6,302.4,4108404224585712768,0.7558868590570599,True,good,4108404224585712768
247.91941592918573,-24.42144471190479,Gaia_DR2_6047590759117265280,6,483.721,6047590759117265280,0.6210073662738707,True,good,6047590759117265280
244.76764340326227,-26.9617133615394,Gaia_DR2_6048347979034299904,6,483.72,6048347979034299904,0.628133865290148,True,good,6048347979034299904
246.53875485586968,-24.570365091996393,Gaia_DR2_6049123615765201536,6,483.702,6049123615765201536,0.7213842799671911,True,good,6049123615765201536
310.8135181564079,10.72644615523902,Gaia_DR3_1751335969361640192,7,5019.569,1751335969361640192,0.17530725103143024,True,good,1751335969361640192
161.06911347307414,-45.27044928740216,Gaia_DR3_5366813974272886528,7,2721.6,5366813974272886528,0.8410097756262571,True,good,5366813974272886528
52.97338362,-25.61411285,HD 21997,7,1512.0,,,False,good,
177.2625501792377,14.571547978596383,HD102647,6,18409.868,,,False,good,
25.62392109062355,-53.74151359577984,HD10647,7,2298.24,,,False,good,
184.7757852431724,16.547217182421225,HD107146,1,13456.608,,,False,good,
189.00383977045587,-39.86965973208726,HD109573,7,876.96,6147117727029871360,0.4157201164506233,True,good,6147117727029871360
189.6776107124959,-68.7637239584634,HD109832,8,1360.8,5855753399177548416,0.24556056760551223,True,good,5855753399177548416
190.4716159672346,10.235041903003577,HD110411,6,12690.549,3903402278745164672,0.9040145402287584,True,good,3903402278745164672
208.8284307254712,-53.52864013385462,HD121191,8,967.68,6065138792911302784,0.11959718834609832,True,good,6065138792911302784
209.42113026372505,-47.009640820197106,HD121617,8,846.72,6095178206488363264,0.1374687719521646,True,good,6095178206488363264
223.78330657349963,-41.120525321105184,HD131488,7,17231.438,6101164531905526528,0.16911367856654935,True,good,6101164531905526528
224.22681671235128,-35.695580187086584,HD131835,8,846.72,6202242567124829312,0.03260150992510448,True,good,6202242567124829312
233.8169623370961,-25.73433440008403,HD138813,7,1481.76,6237729751586459392,0.29648190507409855,True,good,6237729751586459392
235.0474801160529,-70.22818682133449,HD138965,6,2449.44,5819811291755502976,0.2620989817876121,True,good,5819811291755502976
34.32889953377594,33.84692436195447,HD14055,6,1300.32,326109689896765568,0.19000758739344914,True,good,326109689896765568
237.23645129335677,-3.8184615972093807,HD141378,6,14182.306,4402445936305708416,0.25394457289937983,True,good,4402445936305708416
237.49050125161708,-3.921334168636769,HD141569,7,15597.061,4399438153527026176,0.2090357036445061,True,good,4399438153527026176
239.1666983783059,-22.027900020469172,HD142666,6,1300.32,6243489715051060480,0.08076635848606434,True,good,6243489715051060480
243.39287140476637,-45.81790155486334,HD145560,7,19685.034,5990267273750368768,0.2813615675639775,True,good,5990267273750368768
244.87177784071696,-21.403830352236017,HD146897,8,20320.278,6244295760151546624,0.10962023253806792,True,good,6244295760151546624
250.40292399660984,26.91665578526982,HD150682,6,1360.8,1301518718691599744,0.09280265412907734,True,good,1301518718691599744
36.5682755791988,6.292218602779065,HD15115,7,34018.433,2517397846786452224,0.7891160881967318,True,good,2517397846786452224
37.04147233713497,29.668787392040905,HD15257,7,31595.187,131471770725205632,0.5812189544427296,True,good,131471770725205632
255.02606950807325,-54.59765117850405,HD153053,6,19896.53,5917719984738398848,0.5597102441026603,True,good,5917719984738398848
260.21075713311416,-45.42112055904918,HD156623,7,1209.6,5952702871347477120,0.419550033160787,True,good,5952702871347477120
262.20656116822835,0.3307303341958834,HD158352,6,876.96,4373966832796402048,0.18201043570834574,True,good,4373966832796402048
266.9730439847833,2.7069011711281874,HD161868,6,4354.556,4472097420946809600,0.18202473862604548,True,good,4472097420946809600
270.7642427186041,-51.64938508933216,HD164249,6,423.36,6702775135228913280,0.049185709165149236,True,good,6702775135228913280
39.78218216120224,-52.93453576493832,HD16743,6,5805.983,4742097275828451584,0.33373979266285186,True,good,4742097275828451584
278.25440997833607,-39.89242974696732,HD170773,6,4172.949,6723753061177741312,0.31493062189210297,True,good,6723753061177741312
281.3624150965155,-64.87190706101953,HD172555,6,453.6,6438274350302427776,0.06587808551273928,True,good,6438274350302427776
290.71355005058575,-54.42428897393634,HD181296,6,846.159,6643602576214115584,0.03499971242827723,True,good,6643602576214115584
290.74580259388324,-54.538438242759185,HD181327,8,2872.8,6643589352010758400,0.09384647328330198,True,good,6643589352010758400
291.7354572032394,-29.74348406878292,HD182681,6,1632.549,6758468487246533248,0.1403764603317806,True,good,6758468487246533248
302.2719508511789,-26.224390820648537,HD191089,6,816.48,6847146784384459648,0.2171566587136963,True,good,6847146784384459648
319.6153488904904,-43.33454106194144,HD202628,6,8799.322,6577318075351824512,0.648525733697721,True,good,6577318075351824512
324.3382742073311,-18.441715673726687,HD205674,6,816.48,6831554747427433728,0.30443063881862464,True,good,6831554747427433728
326.3417696071705,-12.7833517097229,HD206893,7,16216.478,6843672087120107264,0.2416036581185337,True,good,6843672087120107264
336.56002567149517,-2.7893946575743187,HD212695,6,846.72,2629041948233065216,0.22237456818723386,True,good,2629041948233065216
344.4153882167467,-29.6234324421183,HD216956,1,10401.626,,,False,good,
52.97395905573478,-25.614260454767532,HD21997,7,5926.907,5084963312478488960,0.5545588500397085,True,good,5084963312478488960
75.61435562190026,7.460866807888706,HD32297,7,9192.114,3289902690554574464,0.1884277536911951,True,good,3289902690554574464
81.65254439002113,-22.489947782565203,HD35841,6,1631.906,2958833623399371392,0.024973834180453965,True,good,2958833623399371392
2.107886413063969,6.616788416193775,HD377,6,6704.656,2745647973856851712,0.7944411621049359,True,good,2745647973856851712
86.82125447581116,-51.06591790134831,HD39060,1,13910.16,4792774797545800832,0.7873786676028702,True,good,4792774797545800832
104.99636377217855,-61.33443342921032,HD53143,6,12998.524,,,False,good,
113.9473295136604,-32.20341706314799,HD61005,7,6256.967,5592237639209047424,0.7017064334941067,True,good,5592237639209047424
134.3970654842217,15.581415054221416,HD76582,7,5987.401,610549499710989440,0.44757043602363156,True,good,610549499710989440
147.2616323923897,34.08503878870467,HD84870,7,37725.439,794503773634723072,0.4303371366509042,True,good,794503773634723072
164.26187344382367,-68.66726679787949,HD95086,7,8436.801,5231963962676292224,0.292232899471083,True,good,5231963962676292224
23.658031449886987,-15.676382352512563,HD9672,7,2993.76,2451838022871837312,0.6409619476095271,True,good,2451838022871837312
169.49183152623502,-64.04260352039618,HD98363,8,1088.64,5240643988513309952,0.18241778898382804,True,good,5240643988513309952
173.27290672436536,-54.32462747272777,HD_100453,5,1602.72,5345011040956367104,0.10161171614928109,True,good,5345011040956367104
179.66157093607475,-52.768826525271514,HD_104021,6,332.64,5368481662840656512,0.9011460750298517,True,good,5368481662840656512
180.6563620585274,-69.19233368543233,HD_104600,6,1905.117,5859187277060333184,0.2668401166313322,True,good,5859187277060333184
182.019942651001,-50.76371059506571,HD_105383,6,1481.76,6126469139186679808,0.23269843950061672,True,good,6126469139186679808
182.41116515716203,-58.34971981581669,HD_105613,6,1571.746,6071348491003883136,0.25571078221115817,True,good,6071348491003883136
182.5467448189752,-46.98758378944452,HD_105714_A,6,332.64,6131073928238087040,0.7602319688728685,True,good,6131073928238087040
182.7740536705215,-56.40142385497421,HD_105857,6,1571.787,6072504073402829056,0.2515618910684747,True,good,6072504073402829056
25.62344475810278,-53.74130663287519,HD_10647,6,4775.526,4912580642524184960,0.1158077132961815,True,good,4912580642524184960
183.73450146623333,-47.94858015170662,HD_106473,6,1451.52,6130345536147985024,0.2533633173041362,True,good,6130345536147985024
184.27570053230377,-65.69302308906896,HD_106797,6,1814.398,5860789299912353024,0.2677987963540124,True,good,5860789299912353024
184.47136582997203,-55.97557205075587,HD_106906,6,635.04,6072902994276659200,0.09752377098154283,True,good,6072902994276659200
184.77600557972707,16.547418703959288,HD_107146,7,2600.64,,,False,good,
185.0801998865358,-51.21870515127026,HD_107298,6,332.64,6125788094812375680,0.8770541206687338,True,good,6125788094812375680
188.12250398770303,-49.94293089470038,HD_109111,6,332.64,6127281296018074496,0.6431605148949129,True,good,6127281296018074496
188.49206664866972,-56.5708598162732,HD_109276,6,362.825,6073202027084283392,0.948664100539491,True,good,6073202027084283392
26.527469313098976,-53.52164494209827,HD_10939,6,5440.664,,,False,good,
189.67778414973264,-68.76370399699573,HD_109832,6,937.44,5855753399177548416,0.0149067069483802,True,good,5855753399177548416
189.94230768181956,-49.19881726633716,HD_110058,6,544.32,6127782196588876160,0.07855809873930189,True,good,6127782196588876160
190.47189358543153,10.235146438720797,HD_110411,6,3083.972,,,False,good,
190.63133800600775,-47.267092529070155,HD_110444,6,332.64,6128893287446087040,0.7659836770572642,True,good,6128893287446087040
192.45301114518145,-51.39313124284857,HD_111436,6,332.64,6078388560857858816,0.8561025740562574,True,good,6078388560857858816
194.35847102669243,-67.96080226013116,HD_112383,6,1905.117,5857261551179958016,0.27906414670264634,True,good,5857261551179958016
